order_id,order_date,customer_id,customer_email,region,channel,sku,product_name,unit_price,quantity,discount,revenue
O101271,08/01/2024,C0250,c0250@example.com,North,Retail,SKU-001,Widget A,19.99,2,0.0,39.98
O101272,2024-01-31,C0010,c0010@example.com,north ,,SKU-001,Widget A,19.99,1,0.0,19.99
O101273,03/04/2024,C0048,c0048@example.com,East,online,SKU-004,Gadget Y,79.99,1,0.05,75.99
O101274,25-Nov-2024,C0006,c0006@example.com,,Retail,SKU-003,Gadget X,49.0,1,0.05,46.55
O101275,2024-02-11,C0255,c0255@example.com,East,,SKU-002,Widget B,29.5,2,0.0,59.0
O101276,2024-08-04,C0093,c0093@example.com,South,retail,SKU-001,Widget A,19.99,3,0.05,56.97
O101277,2024-08-22,C0147,c0147@example.com,north ,,SKU-005,Thingamajig,12.49,1,0.1,11.24
O101278,2024-01-21,C0277,c0277@example.com,East,,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101279,21-Dec-2024,C0314,c0314@example.com,,,SKU-001,Widget A,19.99,4,0.0,79.96
O101280,21-Sep-2024,C0275,c0275@example.com,South,retail,SKU-003,Gadget X,49.0,6,0.0,294.0
O101281,10-Sep-2024,C0118,c0118@example.com,north ,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
O101282,12/11/2024,C0012,c0012@example.com,East,,SKU-004,Gadget Y,79.99,2,0.2,127.98
O101283,2024-07-20,C0342,c0342@example.com,,Retail,SKU-001,Widget A,19.99,1,0.05,18.99
O101284,07-Jun-2024,C0236,c0236@example.com,West,Online,SKU-004,Gadget Y,79.99,4,0.05,303.96
O101285,31-May-2024,C0348,c0348@example.com,West,,SKU-002,Widget B,29.5,1,0.0,29.5
O101286,06/09/2024,C0100,c0100@example.com,North,retail,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101287,12/27/2024,C0057,,East,Partner,SKU-001,Widget A,19.99,2,0.1,35.98
O101288,2024-03-01,C0168,c0168@example.com,West,retail,SKU-002,Widget B,29.5,6,0.0,177.0
O101289,2024-01-28,C0088,c0088@example.com,East,retail,SKU-004,Gadget Y,79.99,1,0.1,71.99
O101290,02-May-2024,C0235,c0235@example.com,,online,SKU-002,Widget B,29.5,8,0.05,224.2
O101291,23-Jun-2024,C0001,c0001@example.com,North,retail,SKU-001,Widget A,19.99,1,0.2,15.99
O101292,04-Jan-2024,C0012,c0012@example.com,North,Partner,SKU-001,Widget A,19.99,3,0.0,59.97
O101293,21-May-2024,C0376,c0376@example.com,North,Online,SKU-002,Widget B,29.5,1,0.0,29.5
O101294,2024-01-31,C0175,c0175@example.com,north ,Partner,SKU-004,Gadget Y,79.99,2,0.0,159.98
O101295,31-Jan-2025,C0321,c0321@example.com,,online,SKU-005,Thingamajig,12.49,4,0.0,49.96
O101296,23-Feb-2024,C0154,,SOUTH,online,SKU-004,Gadget Y,79.99,4,0.05,303.96
O101297,09-Dec-2024,C0098,c0098@example.com,SOUTH,retail,SKU-001,Widget A,19.99,1,0.0,19.99
O101298,2024-06-30,C0384,c0384@example.com,north ,Retail,SKU-005,Thingamajig,12.49,4,0.2,39.97
O101299,05/26/2024,C0311,c0311@example.com,North,Partner,SKU-003,Gadget X,49.0,4,0.05,186.2
O101300,11/21/2024,C0148,c0148@example.com,north ,Retail,SKU-001,Widget A,19.99,8,0.0,159.92
O101301,04-Jun-2024,C0361,c0361@example.com,north ,Partner,SKU-002,Widget B,29.5,3,0.05,84.08
O101302,2024-03-17,C0064,c0064@example.com,north ,,SKU-004,Gadget Y,79.99,1,0.05,75.99
O101303,2024-01-23,C0090,c0090@example.com,East,,SKU-001,Widget A,19.99,4,0.0,79.96
O101304,11/03/2024,C0270,c0270@example.com,SOUTH,Retail,SKU-004,Gadget Y,79.99,4,0.0,319.96
O101305,2024-08-26,C0353,c0353@example.com,South,Online,SKU-001,Widget A,19.99,1,0.05,
O101306,03-Jun-2024,C0168,c0168@example.com,North,online,SKU-004,Gadget Y,79.99,2,0.0,159.98
O101307,2025-01-16,C0339,,north ,Online,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101308,2025-01-21,C0363,c0363@example.com,SOUTH,,SKU-003,Gadget X,49.0,1,0.05,46.55
O101309,2024-06-03,C0015,c0015@example.com,North,Online,SKU-002,Widget B,29.5,1,0.0,29.5
O101310,02/12/2024,C0098,c0098@example.com,SOUTH,Online,SKU-002,Widget B,29.5,4,0.0,118.0
O101311,18-Jun-2024,C0024,c0024@example.com,West,Partner,SKU-002,Widget B,29.5,3,0.05,84.08
O101312,04-Jan-2025,C0144,c0144@example.com,north ,,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101313,2024-07-28,C0142,c0142@example.com,South,Partner,SKU-003,Gadget X,49.0,1,0.05,46.55
O101314,2024-10-26,C0009,c0009@example.com,SOUTH,Partner,SKU-002,Widget B,29.5,4,0.0,118.0
O101315,01/08/2025,C0262,c0262@example.com,,Online,SKU-001,Widget A,19.99,-2,0.2,-31.98
O101316,03/21/2024,C0248,c0248@example.com,,online,SKU-003,Gadget X,49.0,4,0.0,196.0
O101317,05/27/2024,C0253,c0253@example.com,north ,Online,SKU-003,Gadget X,49.0,1,0.05,46.55
O101318,2024-08-13,C0314,c0314@example.com,SOUTH,retail,SKU-003,Gadget X,49.0,3,0.0,147.0
O101319,02-Mar-2024,C0266,,West,online,SKU-001,Widget A,19.99,4,0.2,63.97
O101320,2024-09-29,C0099,c0099@example.com,East,Online,SKU-005,Thingamajig,12.49,4,0.1,44.96
O101321,04-Sep-2024,C0092,c0092@example.com,,retail,SKU-004,Gadget Y,79.99,3,0.2,191.98
O101322,11/23/2024,C0080,,East,Retail,SKU-002,Widget B,29.5,1,0.1,26.55
O101323,2024-09-04,C0298,c0298@example.com,,Online,SKU-003,Gadget X,49.0,5,0.05,232.75
O101324,29-Jun-2024,C0248,,SOUTH,,SKU-005,Thingamajig,12.49,5,0.1,56.21
O101325,13-Dec-2024,C0038,c0038@example.com,South,,SKU-001,Widget A,19.99,1,0.0,19.99
O101326,2024-10-10,C0316,c0316@example.com,North,Online,SKU-005,Thingamajig,12.49,1,0.05,11.87
O101327,10/28/2024,C0332,c0332@example.com,South,Online,SKU-001,Widget A,19.99,2,0.0,39.98
O101328,2024-05-18,C0155,c0155@example.com,East,online,SKU-004,Gadget Y,79.99,6,0.0,479.94
O101329,2024-01-14,C0284,c0284@example.com,South,Online,SKU-002,Widget B,29.5,1,0.0,29.5
O101330,2024-06-07,C0219,c0219@example.com,,,SKU-005,Thingamajig,12.49,2,0.0,24.98
O101331,28-Dec-2024,C0254,c0254@example.com,South,Partner,SKU-004,Gadget Y,79.99,2,0.0,159.98
O101332,23-Apr-2024,C0235,c0235@example.com,West,,SKU-002,Widget B,29.5,3,0.2,70.8
O101333,2024-08-01,C0300,c0300@example.com,East,Online,SKU-003,Gadget X,49.0,2,0.0,98.0
O101334,12/24/2024,C0127,,East,Online,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101335,2024-10-12,C0171,c0171@example.com,SOUTH,Online,SKU-005,Thingamajig,12.49,1,0.05,11.87
O101336,03-Oct-2024,C0179,,South,retail,SKU-002,Widget B,29.5,-4,0.0,-118.0
O101337,07-Feb-2024,C0325,c0325@example.com,West,Online,SKU-001,Widget A,19.99,2,0.0,39.98
O101338,2025-01-19,C0257,c0257@example.com,,Partner,SKU-004,Gadget Y,79.99,4,0.0,319.96
O101339,04/09/2024,C0070,c0070@example.com,East,Online,SKU-003,Gadget X,49.0,4,0.05,186.2
O101340,02/22/2024,C0206,c0206@example.com,West,Online,SKU-005,Thingamajig,12.49,5,0.05,59.33
O101341,2024-11-10,C0060,c0060@example.com,South,Partner,SKU-003,Gadget X,49.0,3,0.1,132.3
O101342,2025-01-23,C0180,c0180@example.com,,Partner,SKU-005,Thingamajig,12.49,1,0.2,9.99
O101343,2024-11-03,C0378,c0378@example.com,South,online,SKU-005,Thingamajig,12.49,1,0.2,9.99
O101344,2024-05-10,C0001,c0001@example.com,north ,online,SKU-003,Gadget X,49.0,1,0.1,44.1
O101345,2024-07-27,C0037,c0037@example.com,SOUTH,retail,SKU-002,Widget B,29.5,3,0.0,88.5
O101346,01/15/2025,C0362,c0362@example.com,South,Online,SKU-002,Widget B,29.5,3,0.0,88.5
O101347,05/05/2024,C0272,c0272@example.com,North,Retail,SKU-004,Gadget Y,79.99,1,0.2,63.99
O101348,05/08/2024,C0083,,East,,SKU-005,Thingamajig,12.49,-1,0.1,-11.24
O101349,2024-11-09,C0018,c0018@example.com,East,Online,SKU-001,Widget A,19.99,3,0.2,47.98
O101350,12-Nov-2024,C0055,c0055@example.com,,,SKU-004,Gadget Y,79.99,6,0.0,479.94
O101351,11/30/2024,C0330,c0330@example.com,North,Retail,SKU-003,Gadget X,49.0,3,0.0,147.0
O101352,2024-12-20,C0294,c0294@example.com,South,online,SKU-005,Thingamajig,12.49,3,0.1,33.72
O101353,05-May-2024,C0085,,North,Retail,SKU-004,Gadget Y,79.99,1,0.1,71.99
O101354,2024-05-19,C0046,c0046@example.com,North,Online,SKU-003,Gadget X,49.0,2,0.2,78.4
O101355,06/06/2024,C0273,c0273@example.com,,retail,SKU-002,Widget B,2950.0,1,0.2,2360.0
O101356,17-Jun-2024,C0042,c0042@example.com,SOUTH,Partner,SKU-004,Gadget Y,79.99,2,0.0,159.98
O101357,16-Jul-2024,C0002,c0002@example.com,SOUTH,Online,SKU-004,Gadget Y,79.99,1,0.05,
O101358,01-Jan-2024,C0171,c0171@example.com,North,retail,SKU-005,Thingamajig,12.49,1,0.05,11.87
O101359,12/02/2024,C0030,c0030@example.com,SOUTH,online,SKU-002,Widget B,29.5,4,0.1,106.2
O101360,13-May-2024,C0273,c0273@example.com,north ,retail,SKU-001,Widget A,19.99,6,0.0,119.94
O101361,2024-05-24,C0094,c0094@example.com,West,,SKU-001,Widget A,19.99,4,0.0,79.96
O101362,04-Jun-2024,C0016,c0016@example.com,South,Partner,SKU-002,Widget B,29.5,1,0.2,23.6
O101363,2024-02-09,C0164,c0164@example.com,,Partner,SKU-003,Gadget X,49.0,3,0.1,132.3
O101364,2024-01-27,C0316,c0316@example.com,SOUTH,,SKU-004,Gadget Y,79.99,1,0.0,79.99
O101365,04-Apr-2024,C0241,c0241@example.com,East,online,SKU-003,Gadget X,49.0,4,0.0,196.0
O101366,06-Jul-2024,C0255,c0255@example.com,South,Online,SKU-003,Gadget X,49.0,1,0.0,49.0
O101367,2024-05-12,C0356,c0356@example.com,South,retail,SKU-002,Widget B,29.5,5,0.1,132.75
O101368,2024-12-04,C0172,c0172@example.com,South,Online,SKU-001,Widget A,19.99,2,0.05,37.98
O101369,03/23/2024,C0244,c0244@example.com,West,online,SKU-002,Widget B,29.5,4,0.05,112.1
O101370,2024-02-19,C0023,c0023@example.com,West,Online,SKU-003,Gadget X,49.0,1,0.0,49.0
O101371,2024-05-25,C0204,c0204@example.com,East,Retail,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101372,2024-03-30,C0209,c0209@example.com,East,online,SKU-004,Gadget Y,79.99,2,0.2,127.98
O101373,24-Jan-2024,C0222,,,Online,SKU-003,Gadget X,49.0,1,0.0,49.0
O101374,06-Jan-2025,C0179,c0179@example.com,South,,SKU-001,Widget A,19.99,5,0.1,89.96
O101375,2024-07-06,C0226,c0226@example.com,,,SKU-003,Gadget X,49.0,3,0.1,132.3
O101376,08/12/2024,C0217,c0217@example.com,North,Retail,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101377,31-Jul-2024,C0078,c0078@example.com,South,Online,SKU-003,Gadget X,49.0,3,0.1,132.3
O101378,23-Jun-2024,C0256,,East,online,SKU-002,Widget B,29.5,1,0.0,29.5
O101379,10/22/2024,C0102,c0102@example.com,North,,SKU-005,Thingamajig,12.49,4,0.0,49.96
O101380,09-Jan-2024,C0027,c0027@example.com,East,Retail,SKU-003,Gadget X,49.0,3,0.1,132.3
O101381,12/08/2024,C0230,c0230@example.com,West,online,SKU-001,Widget A,19.99,8,0.0,159.92
O101382,07-Jun-2024,C0231,c0231@example.com,SOUTH,retail,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101383,02/08/2024,C0269,c0269@example.com,North,online,SKU-002,Widget B,29.5,2,0.2,47.2
O101384,2024-02-21,C0243,c0243@example.com,,Retail,SKU-001,Widget A,19.99,2,0.0,39.98
O101385,2024-09-21,C0170,c0170@example.com,North,Online,SKU-001,Widget A,19.99,-1,0.2,-15.99
O101386,11/09/2024,C0119,c0119@example.com,South,Retail,SKU-002,Widget B,29.5,5,0.05,140.12
O101387,2024-03-28,C0365,c0365@example.com,East,,SKU-004,Gadget Y,79.99,2,0.0,159.98
O101388,01/30/2025,C0278,c0278@example.com,north ,retail,SKU-001,Widget A,19.99,4,0.0,79.96
O101389,2024-10-02,C0316,c0316@example.com,,Online,SKU-003,Gadget X,49.0,6,0.0,294.0
O101390,03/10/2024,C0372,c0372@example.com,North,Retail,SKU-001,Widget A,19.99,1,0.0,19.99
O101391,08-Feb-2024,C0080,c0080@example.com,,Retail,SKU-004,Gadget Y,79.99,3,0.2,191.98
O101392,11/02/2024,C0359,c0359@example.com,,Partner,SKU-001,Widget A,19.99,3,0.0,59.97
O101393,04/14/2024,C0318,c0318@example.com,North,online,SKU-001,Widget A,19.99,3,0.0,59.97
O101394,01/28/2024,C0391,c0391@example.com,South,retail,SKU-001,Widget A,19.99,2,0.0,39.98
O101395,2024-05-08,C0278,c0278@example.com,,,SKU-004,Gadget Y,79.99,4,0.0,319.96
O101396,09-Mar-2024,C0206,c0206@example.com,West,Online,SKU-004,Gadget Y,79.99,2,0.2,127.98
O101397,2024-06-15,C0065,c0065@example.com,SOUTH,online,SKU-004,Gadget Y,79.99,-3,0.1,-215.97
O101398,18-Sep-2024,C0115,c0115@example.com,East,Retail,SKU-002,Widget B,29.5,2,0.0,59.0
O101399,16-Oct-2024,C0261,c0261@example.com,East,Partner,SKU-002,Widget B,29.5,2,0.2,47.2
O101400,2024-05-17,C0385,c0385@example.com,South,Online,SKU-004,Gadget Y,79.99,3,0.1,215.97
O101401,09-Apr-2024,C0064,c0064@example.com,north ,retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
O101402,06/06/2024,C0271,c0271@example.com,SOUTH,Partner,SKU-002,Widget B,29.5,4,0.0,118.0
O101403,03/22/2024,C0030,c0030@example.com,West,retail,SKU-004,Gadget Y,79.99,1,0.2,63.99
O101404,11/19/2024,C0110,c0110@example.com,North,Online,SKU-004,Gadget Y,79.99,1,0.0,79.99
O101405,07/24/2024,C0169,c0169@example.com,West,Retail,SKU-003,Gadget X,49.0,5,0.0,245.0
O101406,2024-06-17,C0090,c0090@example.com,South,,SKU-004,Gadget Y,79.99,4,0.0,319.96
O101407,2024-02-27,C0388,c0388@example.com,South,,SKU-005,Thingamajig,12.49,2,0.1,22.48
O101408,03-Sep-2024,C0027,c0027@example.com,,Online,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101409,2024-06-19,C0349,c0349@example.com,,,SKU-004,Gadget Y,79.99,1,0.0,79.99
O101410,08-Jan-2025,C0237,c0237@example.com,West,retail,SKU-003,Gadget X,49.0,5,0.2,196.0
O101411,2024-03-31,C0271,c0271@example.com,East,retail,SKU-004,Gadget Y,79.99,3,0.0,239.97
O101412,12/29/2024,C0070,c0070@example.com,East,online,SKU-005,Thingamajig,12.49,1,0.05,11.87
O101413,19-Jan-2025,C0395,c0395@example.com,South,Online,SKU-003,Gadget X,49.0,1,0.1,44.1
O101414,2024-12-23,C0288,c0288@example.com,north ,Retail,SKU-003,Gadget X,49.0,3,0.0,147.0
O101415,12/27/2024,C0326,c0326@example.com,,Partner,SKU-001,Widget A,19.99,3,0.1,53.97
O101416,11/22/2024,C0346,c0346@example.com,,online,SKU-001,Widget A,19.99,1,0.0,19.99
O101417,05/16/2024,C0396,c0396@example.com,East,retail,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101418,2024-01-13,C0319,c0319@example.com,South,Online,SKU-002,Widget B,29.5,1,0.2,23.6
O101419,2024-02-17,C0300,c0300@example.com,SOUTH,Retail,SKU-002,Widget B,29.5,1,0.0,29.5
O101420,21-Nov-2024,C0225,c0225@example.com,north ,,SKU-003,Gadget X,49.0,1,0.05,46.55
O101421,2024-08-22,C0028,c0028@example.com,,Retail,SKU-001,Widget A,19.99,6,0.05,113.94
O101422,29-Aug-2024,C0003,c0003@example.com,,online,SKU-005,Thingamajig,12.49,2,0.0,24.98
O101423,20-Aug-2024,C0220,c0220@example.com,,Retail,SKU-003,Gadget X,49.0,2,0.1,88.2
O101424,07/18/2024,C0277,c0277@example.com,South,retail,SKU-002,Widget B,29.5,1,0.0,29.5
O101425,16-Jun-2024,C0014,c0014@example.com,,,SKU-003,Gadget X,49.0,-2,0.0,-98.0
O101426,01-Sep-2024,C0192,,north ,Online,SKU-003,Gadget X,49.0,1,0.0,49.0
O101427,07-Jun-2024,C0156,c0156@example.com,north ,retail,SKU-003,Gadget X,49.0,1,0.05,46.55
O101428,12-Jan-2024,C0394,c0394@example.com,north ,Retail,SKU-002,Widget B,29.5,3,0.05,84.08
O101429,06-Apr-2024,C0272,c0272@example.com,north ,Partner,SKU-004,Gadget Y,79.99,1,0.05,75.99
O101430,12-Jul-2024,C0243,c0243@example.com,West,Online,SKU-002,Widget B,29.5,3,0.1,79.65
O101431,08/15/2024,C0172,c0172@example.com,North,Retail,SKU-001,Widget A,19.99,1,0.0,19.99
O101432,2024-06-18,C0031,c0031@example.com,South,Online,SKU-005,Thingamajig,12.49,5,0.0,62.45
O101433,11/08/2024,C0104,c0104@example.com,West,Online,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101434,2024-02-24,C0003,c0003@example.com,north ,Retail,SKU-003,Gadget X,49.0,5,0.0,245.0
O101435,2024-11-10,C0123,c0123@example.com,East,,SKU-002,Widget B,29.5,2,0.2,47.2
O101436,08/25/2024,C0211,c0211@example.com,,Partner,SKU-002,Widget B,29.5,1,0.0,29.5
O101437,22-Jun-2024,C0121,c0121@example.com,North,Retail,SKU-001,Widget A,19.99,1,0.05,18.99
O101438,10/17/2024,C0390,c0390@example.com,SOUTH,Retail,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101439,2024-09-03,C0211,c0211@example.com,,retail,SKU-001,Widget A,19.99,5,0.2,79.96
O101440,2024-05-05,C0034,c0034@example.com,North,Partner,SKU-003,Gadget X,49.0,4,0.0,196.0
O101441,2024-06-16,C0098,c0098@example.com,north ,Online,SKU-004,Gadget Y,79.99,4,0.0,319.96
O101442,01/22/2024,C0094,c0094@example.com,East,Partner,SKU-003,Gadget X,49.0,5,0.0,245.0
O101443,2024-04-07,C0274,c0274@example.com,South,,SKU-002,Widget B,29.5,5,0.0,147.5
O101444,04/30/2024,C0285,,,,SKU-004,Gadget Y,79.99,5,0.2,319.96
O101445,12/25/2024,C0327,c0327@example.com,SOUTH,Partner,SKU-004,Gadget Y,79.99,4,0.0,319.96
O101446,17-Jul-2024,C0377,c0377@example.com,SOUTH,retail,SKU-002,Widget B,29.5,5,0.1,132.75
O101447,30-Jan-2024,C0340,c0340@example.com,,Partner,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101448,14-Dec-2024,C0312,c0312@example.com,SOUTH,retail,SKU-002,Widget B,29.5,1,0.1,26.55
O101449,03-Aug-2024,C0161,c0161@example.com,West,Partner,SKU-002,Widget B,29.5,3,0.2,70.8
O101450,10-Jan-2024,C0106,c0106@example.com,South,Retail,SKU-003,Gadget X,49.0,1,0.05,46.55
O101451,11/23/2024,C0247,c0247@example.com,SOUTH,retail,SKU-001,Widget A,19.99,4,0.1,71.96
O101452,2024-10-13,C0247,c0247@example.com,,retail,SKU-004,Gadget Y,79.99,3,0.0,239.97
O101453,09/20/2024,C0290,c0290@example.com,South,retail,SKU-001,Widget A,19.99,4,0.0,79.96
O101454,03-Sep-2024,C0042,c0042@example.com,,retail,SKU-003,Gadget X,49.0,2,0.05,93.1
O101455,09/17/2024,C0327,c0327@example.com,SOUTH,retail,SKU-002,Widget B,29.5,1,0.05,28.02
O101456,25-May-2024,C0348,c0348@example.com,West,Retail,SKU-001,Widget A,19.99,6,0.1,107.95
O101457,13-Jan-2025,C0385,c0385@example.com,SOUTH,Online,SKU-003,Gadget X,49.0,1,0.2,39.2
O101458,01/12/2025,C0009,c0009@example.com,East,Partner,SKU-002,Widget B,29.5,4,0.05,112.1
O101459,09-Oct-2024,C0088,c0088@example.com,SOUTH,Online,SKU-002,Widget B,29.5,4,0.05,112.1
O101460,01-Mar-2024,C0358,c0358@example.com,West,Online,SKU-003,Gadget X,49.0,1,0.0,49.0
O101461,08/27/2024,C0073,c0073@example.com,South,Retail,SKU-003,Gadget X,49.0,1,0.0,49.0
O101462,05-Aug-2024,C0230,c0230@example.com,East,Partner,SKU-001,Widget A,19.99,1,0.0,19.99
O101463,22-Aug-2024,C0136,c0136@example.com,SOUTH,Online,SKU-001,Widget A,19.99,1,0.0,19.99
O101464,04/25/2024,C0272,c0272@example.com,West,online,SKU-001,Widget A,19.99,1,0.1,17.99
O101465,29-Sep-2024,C0307,c0307@example.com,South,online,SKU-004,Gadget Y,79.99,3,0.05,227.97
O101466,07/16/2024,C0171,c0171@example.com,West,Partner,SKU-004,Gadget Y,79.99,4,0.0,319.96
O101467,2024-06-23,C0221,c0221@example.com,West,Online,SKU-005,Thingamajig,12.49,2,0.0,24.98
O101468,24-Apr-2024,C0308,c0308@example.com,,retail,SKU-004,Gadget Y,79.99,1,0.0,79.99
O101469,04/01/2024,C0168,c0168@example.com,South,online,SKU-002,Widget B,29.5,1,0.2,23.6
O101470,01/09/2025,C0106,c0106@example.com,,Online,SKU-001,Widget A,19.99,1,0.05,18.99
O101471,2024-12-23,C0167,c0167@example.com,North,Partner,SKU-003,Gadget X,49.0,2,0.05,93.1
O101472,2024-05-10,C0345,c0345@example.com,North,Online,SKU-003,Gadget X,49.0,7,0.0,343.0
O101473,10/07/2024,C0283,c0283@example.com,South,online,SKU-003,Gadget X,49.0,6,0.0,294.0
O101474,12/12/2024,C0351,c0351@example.com,SOUTH,Online,SKU-002,Widget B,29.5,5,0.05,140.12
O101475,30-Jul-2024,C0173,c0173@example.com,North,Partner,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101476,13-Dec-2024,C0096,c0096@example.com,north ,online,SKU-005,Thingamajig,12.49,1,0.2,9.99
O101477,2024-10-27,C0261,c0261@example.com,West,,SKU-001,Widget A,19.99,7,0.0,139.93
O101478,09/24/2024,C0129,c0129@example.com,north ,online,SKU-002,Widget B,29.5,3,0.2,70.8
O101479,14-Mar-2024,C0316,c0316@example.com,North,Online,SKU-002,Widget B,29.5,1,0.1,26.55
O101480,08-Nov-2024,C0207,c0207@example.com,South,Retail,SKU-003,Gadget X,49.0,2,0.0,98.0
O101481,06-Feb-2024,C0057,c0057@example.com,SOUTH,retail,SKU-004,Gadget Y,79.99,2,0.2,127.98
O101482,2024-10-03,C0137,c0137@example.com,East,,SKU-005,Thingamajig,12.49,1,0.05,11.87
O101483,2024-07-30,C0106,c0106@example.com,East,Retail,SKU-003,Gadget X,49.0,5,0.0,245.0
O101484,2024-11-27,C0015,c0015@example.com,North,online,SKU-001,Widget A,19.99,1,0.05,18.99
O101485,22-Dec-2024,C0232,c0232@example.com,north ,online,SKU-005,Thingamajig,12.49,2,0.2,19.98
O101486,2024-08-27,C0193,c0193@example.com,North,Partner,SKU-002,Widget B,29.5,5,0.2,118.0
O101487,08/02/2024,C0142,c0142@example.com,West,Online,SKU-001,Widget A,19.99,4,0.05,75.96
O101488,2024-09-16,C0102,c0102@example.com,,,SKU-003,Gadget X,49.0,4,0.0,196.0
O101489,12/20/2024,C0048,c0048@example.com,West,Retail,SKU-005,Thingamajig,12.49,6,0.0,74.94
O101490,21-Feb-2024,C0291,c0291@example.com,North,Retail,SKU-001,Widget A,19.99,3,0.2,47.98
O101491,05-Jul-2024,C0307,c0307@example.com,SOUTH,Partner,SKU-002,Widget B,29.5,1,0.0,29.5
O101492,2024-02-08,C0333,c0333@example.com,West,Online,SKU-001,Widget A,19.99,2,0.0,39.98
O101493,01/25/2025,C0296,c0296@example.com,,online,SKU-003,Gadget X,49.0,6,0.1,264.6
O101494,2024-02-24,C0232,c0232@example.com,West,,SKU-004,Gadget Y,79.99,5,0.05,379.95
O101495,27-Jul-2024,C0211,c0211@example.com,North,,SKU-003,Gadget X,49.0,1,0.05,46.55
O101496,2024-07-08,C0348,c0348@example.com,West,Retail,SKU-005,Thingamajig,12.49,4,0.1,44.96
O101497,24-Jan-2024,C0025,c0025@example.com,West,Partner,SKU-003,Gadget X,49.0,2,0.0,98.0
O101498,2024-03-15,C0061,c0061@example.com,West,Online,SKU-002,Widget B,29.5,1,0.0,29.5
O101499,02-Apr-2024,C0123,c0123@example.com,West,online,SKU-003,Gadget X,49.0,1,0.2,39.2
O101500,11-Dec-2024,C0316,c0316@example.com,South,Partner,SKU-003,Gadget X,49.0,5,0.1,220.5
O101501,22-Sep-2024,C0196,c0196@example.com,North,Retail,SKU-005,Thingamajig,12.49,5,0.2,49.96
O101502,13-Sep-2024,C0222,c0222@example.com,North,,SKU-001,Widget A,19.99,5,0.0,99.95
O101503,2024-08-17,C0091,c0091@example.com,,retail,SKU-003,Gadget X,49.0,3,0.2,117.6
O101504,02/11/2024,C0002,c0002@example.com,,retail,SKU-004,Gadget Y,79.99,1,0.2,63.99
O101505,07/21/2024,C0060,c0060@example.com,north ,Online,SKU-002,Widget B,29.5,1,0.0,29.5
O101506,19-Jan-2025,C0254,c0254@example.com,,retail,SKU-004,Gadget Y,79.99,3,0.2,191.98
O101507,23-Jul-2024,C0087,c0087@example.com,north ,,SKU-004,Gadget Y,79.99,6,0.0,479.94
O101508,05-Oct-2024,C0061,c0061@example.com,north ,Retail,SKU-004,Gadget Y,79.99,3,0.0,239.97
O101509,2024-06-16,C0185,c0185@example.com,East,Online,SKU-004,Gadget Y,79.99,5,0.0,399.95
O101510,02/12/2024,C0249,c0249@example.com,,,SKU-004,Gadget Y,79.99,3,0.1,215.97
O101511,07/03/2024,C0325,c0325@example.com,north ,retail,SKU-001,Widget A,19.99,3,0.2,47.98
O101512,26-Jan-2024,C0051,c0051@example.com,,retail,SKU-005,Thingamajig,12.49,4,0.2,39.97
O101513,2024-05-21,C0134,c0134@example.com,South,Online,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101514,04/26/2024,C0304,c0304@example.com,South,Retail,SKU-004,Gadget Y,79.99,3,0.0,239.97
O101515,06/27/2024,C0391,c0391@example.com,,Retail,SKU-002,Widget B,29.5,1,0.1,26.55
O101516,02-Sep-2024,C0227,c0227@example.com,North,online,SKU-002,Widget B,29.5,2,0.2,47.2
O101517,2024-03-14,C0378,c0378@example.com,SOUTH,online,SKU-001,Widget A,19.99,1,0.0,19.99
O101518,2025-01-11,C0216,c0216@example.com,,,SKU-002,Widget B,29.5,3,0.0,88.5
O101519,13-Apr-2024,C0354,c0354@example.com,,retail,SKU-002,Widget B,29.5,1,0.05,28.02
O101520,07/24/2024,C0172,c0172@example.com,East,,SKU-003,Gadget X,49.0,2,0.0,98.0
O101521,10/20/2024,C0113,,North,online,SKU-001,Widget A,19.99,4,0.0,79.96
O101522,05-Aug-2024,C0312,c0312@example.com,West,retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
